%     Time (s)              Speed (m/s)		Steer Angle (rad)         Yaw Rate (rad/s)         Sideslip (rad)
%-------------------------------------------------------------------------------------------------------------------
   4.4932761e+01	   3.3810391e+01	   1.0495878e-03	   1.0429924e-03	  -1.4193142e-04	
   4.4963996e+01	   3.3839290e+01	   1.0248640e-03	   4.4593907e-03	  -9.2147951e-04	
   4.4994932e+01	   3.3867912e+01	   1.0003769e-03	   1.1698868e-02	  -1.5920481e-03	
   4.5026171e+01	   3.3896814e+01	   9.7564989e-04	   1.1243378e-03	  -2.3270596e-03	
   4.5057769e+01	   3.3926048e+01	   8.6724435e-04	   6.8183445e-03	  -2.5576010e-03	
   4.5088746e+01	   3.3954708e+01	   5.4202772e-04	   1.8206423e-02	  -2.6311690e-03	
   4.5120177e+01	   3.3987936e+01	  -1.0840554e-04	   6.6557083e-03	  -2.2572386e-03	
   4.5151233e+01	   3.4023053e+01	  -4.3362217e-04	  -1.3159549e-03	  -1.2146517e-03	
   4.5183141e+01	   3.4059134e+01	  -8.6724435e-04	   2.5885463e-03	   1.7411128e-04	
   4.5213663e+01	   3.4093648e+01	  -9.7564989e-04	  -5.7085347e-03	   1.3637603e-03	
   4.5245335e+01	   3.4129462e+01	  -1.0840554e-03	   1.9377890e-03	   3.3714554e-03	
   4.5276299e+01	   3.4164475e+01	  -1.1924610e-03	  -8.7995254e-03	   4.8578008e-03	
   4.5307721e+01	   3.4201594e+01	  -1.3008665e-03	  -1.3972855e-03	   6.5750761e-03	
   4.5338687e+01	   3.4242978e+01	  -1.4092721e-03	   3.1090452e-04	   7.3060120e-03	
   4.5369886e+01	   3.4284674e+01	  -1.7344887e-03	  -4.9763080e-03	   7.8597942e-03	
